seccode,market,jcn,name,pref,city,type,marketcap_m
6324,S,3010701008189,株式会社ハーモニック・ドライブ・システムズ,東京都,品川区,8,356367
6327,S,7240001034181,北川精機株式会社,広島県,府中市,8,5622
6328,P,5010001039024,荏原実業株式会社,東京都,中央区,8,34394
6338,S,2150001010683,株式会社タカトリ,奈良県,橿原市,8,27128
6466,S,3140001052189,株式会社ＴＶＥ,兵庫県,尼崎市,8,4406
6834,S,6040001035845,株式会社精工技研,千葉県,松戸市,9,12199
6428,P,5021001020996,株式会社オーイズミ,神奈川県,厚木市,8,8325
6384,S,9021001012619,株式会社昭和真空,神奈川県,相模原市,8,8800
6402,S,5490001000318,兼松エンジニアリング株式会社,高知県,高知市,8,6616
6432,P,4100001011503,株式会社竹内製作所,長野県,坂城町,8,210206
6405,S,3011601010978,鈴茂器工株式会社,東京都,中野区,8,12973
6269,P,8010001007886,三井海洋開発株式会社,東京都,中央区,8,110993
6268,P,3010001142283,ナブテスコ株式会社,東京都,千代田区,8,324694
6433,S,6030001056900,ヒーハイスト株式会社,埼玉県,川越市,8,1579
6265,S,4010801011620,コンバム株式会社,東京都,大田区,8,2862
6157,P,4010701007545,日進工具株式会社,東京都,品川区,8,25736
6161,S,3120001155365,株式会社エスティック,大阪府,守口市,8,11415
6262,P,6120001036356,株式会社ＰＥＧＡＳＵＳ,大阪府,大阪市,8,11446
6258,P,4010701008411,平田機工株式会社,熊本県,熊本市,8,73141
6255,G,9011501005718,株式会社エヌ・ピー・シー,東京都,台東区,8,17002
6254,P,2021001020322,野村マイクロ・サイエンス株式会社,神奈川県,厚木市,8,83652
6501,P,7010001008844,株式会社日立製作所,東京都,千代田区,9,8915646
6502,P,2010401044997,株式会社東芝,東京都,港区,9,1994494
6503,P,4010001008772,三菱電機株式会社,東京都,千代田区,9,4034592
6504,P,9020001071492,富士電機株式会社,神奈川県,川崎市,9,903695
6506,P,5290801010767,株式会社安川電機,福岡県,北九州市,9,1418793
6505,S,7010001034857,東洋電機製造株式会社,東京都,中央区,9,8820
6507,P,2010401054443,シンフォニアテクノロジー株式会社,東京都,港区,9,52667
6508,P,4010701009640,株式会社明電舎,東京都,品川区,9,107399
6643,S,5300001000526,株式会社戸上電機製作所,佐賀県,佐賀市,9,11214
6622,P,6120001056461,株式会社ダイヘン,大阪府,大阪市,9,146629
6513,S,3013301003097,株式会社オリジン,埼玉県,さいたま市,9,8268
6644,P,6010701001918,大崎電気工業株式会社,東京都,品川区,9,30102
6584,P,6011001045853,三櫻工業株式会社,東京都,渋谷区,6,32807
6648,S,4390001010708,株式会社かわでん,山形県,南陽市,9,8116
6645,P,1130001016824,オムロン株式会社,京都府,京都市,9,1220557
6590,P,8020001032660,芝浦メカトロニクス株式会社,神奈川県,横浜市,9,96266
6517,P,4010001105371,デンヨー株式会社,東京都,中央区,9,50703
6651,P,9180001067905,日東工業株式会社,愛知県,長久手市,9,138569
6653,P,6290001014089,株式会社正興電機製作所,福岡県,福岡市,9,13448
6333,P,3140001039376,株式会社帝国電機製作所,兵庫県,たつの市,8,46203
6637,S,6120001005889,寺崎電気産業株式会社,大阪府,大阪市,9,22529
6701,P,7010401022916,日本電気株式会社,東京都,港区,9,2045010
6702,P,1020001071491,富士通株式会社,神奈川県,川崎市,9,4042804
6703,P,7010401006126,沖電気工業株式会社,東京都,港区,9,81897
6704,P,9011301000786,岩崎通信機株式会社,東京都,杉並区,9,7611
6741,P,9010001110631,日本信号株式会社,東京都,千代田区,9,65333
6742,P,6020001017093,株式会社京三製作所,神奈川県,横浜市,9,29977
6752,P,5120001158218,パナソニックホールディングス株式会社,大阪府,門真市,9,3448237
6753,P,6120001005484,シャープ株式会社,大阪府,堺市,9,649626
6754,P,2021001021865,アンリツ株式会社,神奈川県,厚木市,9,164064
6755,P,6020001066941,株式会社富士通ゼネラル,神奈川県,川崎市,9,288570
6758,P,5010401067252,ソニーグループ株式会社,東京都,港区,9,16829136
6762,P,7010001034849,ＴＤＫ株式会社,東京都,中央区,9,2306195
6763,P,2020001069741,帝国通信工業株式会社,神奈川県,川崎市,9,19072
6768,P,3011601004237,株式会社タムラ製作所,東京都,練馬区,9,44697
6707,P,3030001045666,サンケン電気株式会社,埼玉県,新座市,9,175360
6770,P,3010801000723,アルプスアルパイン株式会社,東京都,大田区,9,265111
6775,S,7010001005536,株式会社ＴＢグループ,東京都,文京区,9,3401
6794,P,8012801002521,フォスター電機株式会社,東京都,昭島市,9,21875
6848,S,9011101013864,東亜ディーケーケー株式会社,東京都,新宿区,9,17276
6745,P,3010701008973,ホーチキ株式会社,東京都,品川区,9,49096
6744,P,5010001008739,能美防災株式会社,東京都,千代田区,9,112176
6798,P,5010701001431,ＳＭＫ株式会社,東京都,品川区,9,17748
6516,P,1013301004808,山洋電気株式会社,東京都,豊島区,9,74979
6779,P,1011001017865,日本電波工業株式会社,東京都,渋谷区,9,28494
6800,P,4011501004889,株式会社ヨコオ,東京都,千代田区,9,31267
6772,S,6021001028329,東京コスモス電機株式会社,神奈川県,座間市,9,5060
6776,S,8012301007277,天昇電気工業株式会社,東京都,世田谷区,4,6840
6804,P,4122001020003,ホシデン株式会社,大阪府,八尾市,9,106669
6743,S,3010801006704,大同信号株式会社,東京都,港区,9,7441
6989,P,6230001005201,北陸電気工業株式会社,富山県,富山市,9,12229
6771,S,6010801000811,池上通信機株式会社,東京都,大田区,9,6069
6882,S,7120001051882,株式会社三社電機製作所,大阪府,大阪市,9,18344
6976,P,3010501016202,太陽誘電株式会社,東京都,中央区,9,494570
6715,S,5070001005937,株式会社ナカヨ,群馬県,前橋市,9,5764
6807,P,2011001017526,日本航空電子工業株式会社,東京都,渋谷区,9,273216
6809,P,3140001005675,ＴＯＡ株式会社,兵庫県,神戸市,9,36970
7944,P,6080401010213,ローランド株式会社,静岡県,浜松市,10,118003
6814,P,5140001070263,古野電気株式会社,兵庫県,西宮市,9,56900
6986,P,9040001059420,双葉電子工業株式会社,千葉県,茂原市,9,22995
6823,P,1012401002696,リオン株式会社,東京都,国分寺市,9,26616
6864,S,8020001019674,株式会社エヌエフホールディングス,神奈川県,横浜市,9,8138
6930,S,4011501008048,日本アンテナ株式会社,東京都,荒川区,9,7179
6718,P,9180001021408,アイホン株式会社,愛知県,名古屋市,9,52838
6820,P,1120001019349,アイコム株式会社,大阪府,大阪市,9,50193
6905,P,7230001000928,コーセル株式会社,富山県,富山市,9,40533
6904,P,9010701008191,原田工業株式会社,東京都,品川区,9,17428
6822,S,2020001019746,大井電気株式会社,神奈川県,横浜市,9,2720
6879,P,1010701024964,株式会社ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,東京都,港区,10,27874
6838,S,2021001027482,株式会社多摩川ホールディングス,東京都,港区,9,4457
6835,S,4010701012116,アライドテレシスホールディングス株式会社,東京都,品川区,9,11083
6777,S,9180001075866,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ株式会社,愛知県,小牧市,9,30955
6724,P,4011101010841,セイコーエプソン株式会社,東京都,新宿区,9,818942
6675,P,2010401060020,サクサホールディングス株式会社,東京都,港区,9,13770
6659,S,4020001067149,株式会社メディアリンクス,神奈川県,川崎市,9,1228
6640,P,4130001014899,Ｉ－ＰＥＸ株式会社,京都府,京都市,9,27860
6841,P,4012401012569,横河電機株式会社,東京都,武蔵野市,9,825752
6845,P,9010001096367,アズビル株式会社,東京都,千代田区,9,698060
6923,P,2013201003041,スタンレー電気株式会社,東京都,目黒区,9,449314
6588,P,8010701016022,東芝テック株式会社,東京都,品川区,9,188447
6901,S,9070001022508,澤藤電機株式会社,群馬県,太田市,9,5277
6844,P,5010001008697,新電元工業株式会社,東京都,千代田区,9,29786
6988,P,2120901001628,日東電工株式会社,大阪府,茨木市,4,1467099
6993,S,1010401034636,大黒屋ホールディングス株式会社,東京都,港区,14,5615
6902,P,9180301014251,株式会社デンソー,愛知県,刈谷市,6,7256973
6955,S,3010401026846,ＦＤＫ株式会社,東京都,港区,9,27595
6706,P,4010001008723,電気興業株式会社,東京都,千代田区,9,30988
6995,P,5180001081083,株式会社東海理化電機製作所,愛知県,大口町,6,225879
6994,S,9140001069021,株式会社指月電機製作所,兵庫県,西宮市,9,14084
6856,P,1130001011676,株式会社堀場製作所,京都府,京都市,9,332181
6999,P,1100001020696,ＫＯＡ株式会社,長野県,伊那市,9,61003
6849,P,2011101016254,日本光電工業株式会社,東京都,新宿区,9,332278
6996,P,2130001022029,ニチコン株式会社,京都府,京都市,9,96252
6951,P,9012801002438,日本電子株式会社,東京都,昭島市,9,250346
6977,S,9230001008820,株式会社日本抵抗器製作所,富山県,南砺市,9,1335
6998,S,7290001015268,日本タングステン株式会社,福岡県,福岡市,9,6200
6407,P,6180001075968,ＣＫＤ株式会社,愛知県,小牧市,8,135819
6647,S,5011801004902,森尾電機株式会社,東京都,葛飾区,9,2430
6444,P,5070001013386,サンデン株式会社,群馬県,伊勢崎市,8,19770
6981,P,4130001030475,株式会社村田製作所,京都府,長岡京市,9,5894790
6982,S,9030001085467,株式会社リード,埼玉県,熊谷市,6,1775
6937,P,7020001010527,古河電池株式会社,神奈川県,横浜市,9,29881
6586,P,2180301013342,株式会社マキタ,愛知県,安城市,8,1071347
6853,P,6012401007567,株式会社共和電業,東京都,調布市,9,10694
6997,P,7010701015586,日本ケミコン株式会社,東京都,品川区,9,27161
6926,S,1010901002423,岡谷電機産業株式会社,東京都,世田谷区,9,6899
6925,P,1010001008651,ウシオ電機株式会社,東京都,千代田区,9,230883
6144,S,2290001036343,西部電機株式会社,福岡県,古賀市,8,20587
6803,S,7013401005312,ティアック株式会社,東京都,多摩市,9,2980
6969,S,6120901025697,松尾電機株式会社,大阪府,豊中市,9,2042
6952,P,4011001030015,カシオ計算機株式会社,東京都,渋谷区,9,292603
6806,P,6010701008418,ヒロセ電機株式会社,神奈川県,横浜市,9,600126
6592,P,2040001036954,マブチモーター株式会社,千葉県,松戸市,9,301844
6954,P,3090001010053,ファナック株式会社,山梨県,忍野村,9,3856819
6810,P,9120901001761,マクセル株式会社,京都府,大山崎町,9,80358
6857,P,9011601000379,株式会社アドバンテスト,東京都,千代田区,9,3274488
6652,P,6120001053789,ＩＤＥＣ株式会社,大阪府,大阪市,9,94225
6962,P,7140001043110,株式会社大真空,兵庫県,加古川市,9,27256
6963,P,9130001000052,ローム株式会社,京都府,京都市,9,1042978
6964,S,8100001015608,株式会社サンコー,長野県,塩尻市,9,4824
6965,P,2080401004193,浜松ホトニクス株式会社,静岡県,浜松市,9,982307
9766,P,9010401070789,コナミグループ株式会社,東京都,中央区,10,1101219
6967,P,3100001001364,新光電気工業株式会社,長野県,長野市,9,693567
6958,P,6011101016382,日本シイエムケイ株式会社,東京都,新宿区,9,42591
6957,S,8030001003917,株式会社芝浦電子,埼玉県,さいたま市,9,45901
6459,P,9120001083783,大和冷機工業株式会社,大阪府,大阪市,8,67905
6947,P,2020001008807,株式会社図研,神奈川県,横浜市,9,96326
6861,P,4120001051530,株式会社キーエンス,大阪府,大阪市,9,14701904
6946,S,5010701017733,日本アビオニクス株式会社,神奈川県,横浜市,9,21459
6817,P,8010001064093,スミダコーポレーション株式会社,東京都,中央区,9,35247
6943,S,1020001066839,ＮＫＫスイッチズ株式会社,神奈川県,川崎市,9,4162
6594,P,9130001002387,ニデック株式会社,京都府,京都市,9,3398821
6862,S,9020001009369,ミナトホールディングス株式会社,東京都,港区,9,6236
6942,S,9011101054751,株式会社ソフィアホールディングス,神奈川県,横浜市,10,2205
6941,P,4010801012065,山一電機株式会社,東京都,大田区,9,38202
6145,S,9030001006415,ＮＩＴＴＯＫＵ株式会社,埼玉県,さいたま市,8,41139
6938,S,1100001008031,双信電機株式会社,長野県,佐久市,9,5439
6748,S,1130001038463,星和電機株式会社,京都府,城陽市,9,6355
6932,P,3120001041581,株式会社遠藤照明,大阪府,大阪市,9,16594
6819,S,2010401089522,伊豆シャボテンリゾート株式会社,東京都,港区,10,9088
6929,P,2270001000573,日本セラミック株式会社,鳥取県,鳥取市,9,74641
6928,P,5090001008079,株式会社エノモト,山梨県,上野原市,9,10284
6920,P,1020001022180,レーザーテック株式会社,神奈川県,横浜市,9,2667834
6919,S,6013401001080,ケル株式会社,東京都,多摩市,9,13233
6918,S,6012301000127,株式会社アバールデータ,東京都,町田市,9,43246
6915,S,5010001050385,千代田インテグレ株式会社,東京都,千代田区,9,33142
7711,S,6050001023279,助川電気工業株式会社,茨城県,日立市,9,6704
6914,P,1160001000321,オプテックスグループ株式会社,滋賀県,大津市,9,64415
6866,P,6100001010247,日置電機株式会社,長野県,上田市,9,90738
6416,S,1010801002630,桂川電機株式会社,東京都,大田区,8,995
7931,P,3200001014926,未来工業株式会社,岐阜県,輪之内町,4,81431
6912,S,2020001019928,菊水ホールディングス株式会社,神奈川県,横浜市,9,12227
6867,S,8020001022174,リーダー電子株式会社,神奈川県,横浜市,9,2840
6420,P,9120001050544,フクシマガリレイ株式会社,大阪府,大阪市,8,105476
6654,S,9130001022352,不二電機工業株式会社,京都府,京都市,9,7376
6298,P,3012801002666,ワイエイシイホールディングス株式会社,東京都,昭島市,8,22485
6908,P,1020001053696,イリソ電子工業株式会社,神奈川県,横浜市,9,93664
7435,S,5180001039239,株式会社ナ・デックス,愛知県,名古屋市,13,10038
6518,S,5140001059091,三相電機株式会社,兵庫県,姫路市,9,5181
6899,S,2080401000184,ＡＳＴＩ株式会社,静岡県,浜松市,9,12455
6869,P,9140001009530,シスメックス株式会社,兵庫県,神戸市,9,1572299
6898,S,1270001000483,トミタ電機株式会社,鳥取県,鳥取市,9,1348
6897,S,7110001015665,株式会社ツインバード,新潟県,燕市,9,5508
6870,S,5010001033646,日本フェンオール株式会社,東京都,千代田区,9,9446
6894,S,5080401004455,パルステック工業株式会社,静岡県,浜松市,9,2202
6890,S,1010001075980,株式会社フェローテックホールディングス,東京都,中央区,9,130879
6424,S,7011201003197,株式会社高見沢サイバネティックス,東京都,中野区,8,4548
6824,S,3120001056043,新コスモス電機株式会社,大阪府,大阪市,9,27270
6871,P,5012401011628,株式会社日本マイクロニクス,東京都,武蔵野市,9,94780
6881,S,6100001021517,株式会社キョウデン,長野県,箕輪町,9,31315
6874,S,6080001001232,協立電機株式会社,静岡県,静岡市,9,12190
6877,S,9021001027278,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,神奈川県,大和市,9,75338
6875,P,9120001058777,株式会社メガチップス,大阪府,大阪市,9,83684
6855,S,1140001050335,日本電子材料株式会社,兵庫県,尼崎市,9,17918
6840,S,9010001101820,株式会社ＡＫＩＢＡホールディングス,東京都,中央区,9,4799
7859,S,1012701001142,株式会社アルメディオ,東京都,国立市,10,14703
6336,S,4240001029432,株式会社石井表記,広島県,福山市,8,5936
6837,S,6130001033352,株式会社京写,京都府,久御山町,9,5967
6337,S,5012801003522,株式会社テセック,東京都,東大和市,8,12650
6832,S,3470001000263,アオイ電子株式会社,香川県,高松市,9,21420
6789,P,2080401005893,ローランドディー．ジー．株式会社,静岡県,浜松市,9,41087
6787,P,3021001027639,株式会社メイコー,神奈川県,綾瀬市,9,112306
6786,S,5020001030519,株式会社ＲＶＨ,東京都,港区,10,1418
6785,P,4100001005587,株式会社鈴木,長野県,須坂市,9,16378
6727,P,8030001033121,株式会社ワコム,埼玉県,加須市,9,111706
6387,P,4130001014511,サムコ株式会社,京都府,京都市,8,34946
6769,S,1010001044837,ザインエレクトロニクス株式会社,東京都,千代田区,9,9514
6757,S,3120001061514,株式会社ＯＳＧコーポレーション,大阪府,大阪市,9,4703
6750,P,5120001094974,エレコム株式会社,大阪府,大阪市,9,158436
6737,P,8220001009300,ＥＩＺＯ株式会社,石川県,白山市,9,105510
6736,S,5180001087444,サン電子株式会社,愛知県,江南市,9,55410
6734,S,4010401039731,株式会社ニューテック,東京都,港区,9,2759
6430,P,4180001048892,ダイコク電機株式会社,愛知県,名古屋市,8,61945
6731,S,6120001106530,株式会社ピクセラ,大阪府,大阪市,9,1324
6927,S,5140001059001,ヘリオステクノホールディング株式会社,東京都,中央区,9,10605
6730,S,9010001072343,株式会社アクセル,東京都,千代田区,9,19677
6723,P,8020001075701,ルネサスエレクトロニクス株式会社,東京都,江東区,9,4573969
6721,S,3020001025396,ウインテスト株式会社,神奈川県,横浜市,9,4626
6676,P,6180001048602,株式会社メルコホールディングス,東京都,千代田区,9,60553
6674,P,6130001025374,株式会社ジーエス・ユアサコーポレーション,京都府,京都市,9,205327
6670,S,9030001052005,株式会社ＭＣＪ,埼玉県,春日部市,9,114191
6668,S,2240001029764,株式会社アドテックプラズマテクノロジー,広島県,福山市,9,12081
6666,S,4090001011240,リバーエレテック株式会社,山梨県,韮崎市,9,4572
6664,S,1030001020927,株式会社オプトエレクトロニクス,埼玉県,蕨市,9,2427
7836,S,5020001005867,アビックス株式会社,神奈川県,横浜市,10,3127
6663,S,9170001002004,太洋工業株式会社,和歌山県,和歌山市,9,2059
6662,S,9010701021368,株式会社ユビテック,東京都,港区,9,3520
3436,P,3010401046159,株式会社ＳＵＭＣＯ,東京都,港区,3,706303
7213,P,7200001010392,レシップホールディングス株式会社,岐阜県,本巣市,6,7203
6658,S,1130001001041,シライ電子工業株式会社,京都府,京都市,9,7617
6638,P,5100001010883,株式会社ミマキエンジニアリング,長野県,東御市,9,24062
6635,S,4060001008446,株式会社大日光・エンジニアリング,栃木県,日光市,9,3380
6633,S,4010701025183,株式会社Ｃ＆Ｇシステムズ,東京都,品川区,9,3519
3441,S,3020001020348,株式会社山王,神奈川県,横浜市,3,4675
7003,P,9010001034946,株式会社三井Ｅ＆Ｓ,東京都,中央区,8,40497
7004,P,3120001031541,日立造船株式会社,大阪府,大阪市,8,143832
7011,P,8010401050387,三菱重工業株式会社,東京都,千代田区,8,2688797
7012,P,1140001005719,川崎重工業株式会社,兵庫県,神戸市,6,536342
7013,P,4010601031604,株式会社ＩＨＩ,東京都,江東区,8,430010
7014,S,5120001046100,株式会社名村造船所,大阪府,大阪市,6,54505
7018,S,9240001038924,内海造船株式会社,広島県,尾道市,6,9530
7102,P,4180001022575,日本車輌製造株式会社,愛知県,名古屋市,6,30098
7105,S,3130001030352,三菱ロジスネクスト株式会社,京都府,長岡京市,6,150037
7122,S,5122001001729,近畿車輛株式会社,大阪府,東大阪市,6,12891
7276,P,1010401009745,株式会社小糸製作所,東京都,品川区,9,743812
7201,P,9020001031109,日産自動車株式会社,神奈川県,横浜市,6,2582234
7202,P,5010701000904,いすゞ自動車株式会社,神奈川県,横浜市,6,1319319
7203,P,1180301018771,トヨタ自動車株式会社,愛知県,豊田市,6,44980420
7205,P,8013401000626,日野自動車株式会社,東京都,日野市,6,272179
7242,P,8010401007296,カヤバ株式会社,東京都,港区,6,106727
7222,P,3021001037076,日産車体株式会社,神奈川県,平塚市,6,140101
7270,P,5011101019196,株式会社ＳＵＢＡＲＵ,東京都,渋谷区,6,2089082
7246,P,5020001074318,プレス工業株式会社,神奈川県,川崎市,6,65162
7236,P,3011001015719,株式会社ティラド,東京都,渋谷区,6,20305
7235,S,6021001002556,東京ラヂエーター製造株式会社,神奈川県,藤沢市,6,8899
7238,P,8010001034724,曙ブレーキ工業株式会社,東京都,中央区,6,16863
7283,P,1180001092357,愛三工業株式会社,愛知県,大府市,6,80095
7261,P,3240001036223,マツダ株式会社,広島県,府中町,6,1050690
7267,P,6010401027577,本田技研工業株式会社,東京都,港区,6,8738331
7269,P,8080401002431,スズキ株式会社,静岡県,浜松市,6,3050512
7272,P,2080401016040,ヤマハ発動機株式会社,静岡県,磐田市,6,1276893
7226,P,7140001068512,極東開発工業株式会社,大阪府,大阪市,6,74518
6042,S,2021001020256,株式会社ニッキ,神奈川県,厚木市,6,4800
7247,P,1010001008791,株式会社ミクニ,東京都,千代田区,6,14846
6356,S,3021001001619,日本ギア工業株式会社,東京都,港区,8,6783
7256,P,5021001006269,河西工業株式会社,神奈川県,寒川町,6,9799
7245,P,1180001012595,大同メタル工業株式会社,愛知県,名古屋市,6,25186
7240,P,1010401004837,ＮＯＫ株式会社,東京都,港区,6,310870
7244,P,9021001035727,市光工業株式会社,神奈川県,伊勢原市,9,52213
7250,P,7200001013874,太平洋工業株式会社,岐阜県,大垣市,6,84183
6392,S,9010801012135,株式会社ヤマダコーポレーション,東京都,大田区,8,10896
7254,S,2080401006066,株式会社ユニバンス,静岡県,湖西市,6,9125
5644,S,9160001013183,株式会社メタルアート,滋賀県,草津市,7,11840
6493,S,3021001022920,株式会社ＮＩＴＴＡＮ,神奈川県,秦野市,6,8868
5949,P,7020001045218,ユニプレス株式会社,神奈川県,横浜市,6,52455
7241,P,3180301001916,フタバ産業株式会社,愛知県,岡崎市,6,66559
6470,P,7180301018584,大豊工業株式会社,愛知県,豊田市,8,24271
7277,P,5012301001794,株式会社ＴＢＫ,東京都,町田市,6,11358
7278,P,1120001147463,株式会社エクセディ,大阪府,寝屋川市,6,121824
7279,S,1140001081875,株式会社ハイレックスコーポレーション,兵庫県,宝塚市,6,49873
7280,P,1070001016632,株式会社ミツバ,群馬県,桐生市,9,31771
7239,P,6012801002309,株式会社タチエス,東京都,青梅市,6,56741
7211,P,7010401029044,三菱自動車工業株式会社,東京都,港区,6,731282
7287,S,3110001023135,日本精機株式会社,新潟県,長岡市,6,67668
7291,S,2080101012372,日本プラスト株式会社,静岡県,富士宮市,6,10501
7292,S,3080001005194,株式会社村上開明堂,静岡県,静岡市,6,43623
7294,P,7020001030517,株式会社ヨロズ,神奈川県,横浜市,6,22024
7296,P,5080401010065,株式会社エフ・シー・シー,静岡県,浜松市,6,94496
5989,P,3030001011684,株式会社エイチワン,埼玉県,さいたま市,3,22260
7297,S,3013301021082,株式会社カーメイト,東京都,豊島区,6,7421
7298,S,2030001026675,八千代工業株式会社,埼玉県,狭山市,6,33371
7299,S,4080401014950,フジオーゼックス株式会社,静岡県,菊川市,6,8779
7273,S,9021001023731,株式会社イクヨ,神奈川県,厚木市,6,2183
7271,P,1190001008733,株式会社安永,三重県,伊賀市,6,8954
5970,P,9030001023377,株式会社ジーテクト,埼玉県,さいたま市,3,75035
7212,P,6030001031085,株式会社エフテック,埼玉県,久喜市,6,11508
7268,S,7060001018855,株式会社タツミ,栃木県,足利市,6,1854
7266,P,1180001080700,株式会社今仙電機製作所,愛知県,犬山市,6,13475
7265,S,7080401014989,エイケン工業株式会社,静岡県,御前崎市,6,3138
7264,S,7010901011914,株式会社ムロコーポレーション,栃木県,宇都宮市,6,8805
7229,S,8080401005665,株式会社ユタカ技研,静岡県,浜松市,6,30692
7220,P,6180301007357,武蔵精密工業株式会社,愛知県,豊橋市,6,112956
7219,S,7080101011279,株式会社エッチ・ケー・エス,静岡県,富士宮市,6,3302
7218,S,6230001001654,田中精密工業株式会社,富山県,富山市,6,7899
7217,S,1020001033780,株式会社テイン,神奈川県,横浜市,6,5162
3434,S,1020001005862,株式会社アルファ,神奈川県,横浜市,3,15310
7215,S,2020001077174,株式会社ファルテック,神奈川県,川崎市,6,5196
7214,S,2150001011467,ＧＭＢ株式会社,奈良県,川西町,6,9278
7208,S,8140001034728,株式会社カネミツ,兵庫県,明石市,6,4104
7224,P,7140001082323,新明和工業株式会社,兵庫県,宝塚市,6,83510
7408,P,6012401012609,株式会社ジャムコ,東京都,三鷹市,6,39275
7309,P,3120101003399,株式会社シマノ,大阪府,堺市,6,2054347
7305,S,4120001077344,新家工業株式会社,大阪府,大阪市,7,18378
7701,P,6130001021068,株式会社島津製作所,京都府,京都市,9,1160003
7721,P,3010801008436,東京計器株式会社,東京都,大田区,9,25205
7723,P,3180001021396,愛知時計電機株式会社,愛知県,名古屋市,9,34279
7726,S,7020001070810,黒田精工株式会社,神奈川県,川崎市,8,7219
7727,P,4011101003936,株式会社オーバル,東京都,新宿区,9,10629
7731,P,5010001008763,株式会社ニコン,東京都,港区,9,523700
7733,P,5011001005222,オリンパス株式会社,東京都,八王子市,9,2583638
7751,P,6010801003186,キヤノン株式会社,東京都,大田区,9,4877573
7752,P,2010801012579,株式会社リコー,東京都,大田区,9,753064
8050,P,9010001034797,セイコーグループ株式会社,東京都,中央区,9,95685
7762,P,5012701004744,シチズン時計株式会社,東京都,西東京市,9,216234
7734,P,3011401006846,理研計器株式会社,東京都,板橋区,9,144095
6850,P,9011401004118,株式会社チノー,東京都,板橋区,9,19178
7735,P,6130001003272,株式会社ＳＣＲＥＥＮホールディングス,京都府,京都市,9,886777
7729,P,5010101009430,株式会社東京精密,東京都,八王子市,9,323268
6966,P,6290801010667,株式会社三井ハイテック,福岡県,北九州市,9,266441
7769,P,9030001010524,リズム株式会社,埼玉県,さいたま市,9,21449
5957,P,2130001041813,日東精工株式会社,京都府,綾部市,3,23151
7732,P,4011401004725,株式会社トプコン,東京都,板橋区,9,165300
7739,P,7030001090700,キヤノン電子株式会社,埼玉県,秩父市,9,82092
7718,P,9080001002327,スター精密株式会社,静岡県,静岡市,8,75417
7702,P,5240001004384,株式会社ジェイ・エム・エス,広島県,広島市,9,12812
6960,S,7010001006880,フクダ電子株式会社,東京都,文京区,9,218602
7999,S,7010701019406,ＭＵＴＯＨホールディングス株式会社,東京都,世田谷区,9,10009
6858,S,1020001001886,株式会社小野測器,神奈川県,横浜市,9,5295
6859,P,7120001059661,エスペック株式会社,大阪府,大阪市,9,53794
7740,P,5030001011204,株式会社タムロン,埼玉県,さいたま市,9,94536
3593,P,2010401047109,株式会社ホギメディカル,東京都,港区,4,82590
7705,S,6011101008586,ジーエルサイエンス株式会社,東京都,新宿区,9,26073
7744,P,9170001002607,ノーリツ鋼機株式会社,東京都,港区,9,112735
7713,S,8030001089741,シグマ光機株式会社,埼玉県,日高市,9,10770
6888,S,8010001009651,アクモス株式会社,東京都,港区,10,3861
7771,S,6030001076535,日本精密株式会社,埼玉県,川口市,9,1824
6323,P,9240001029584,ローツェ株式会社,広島県,福山市,8,214502
7715,P,7010801008721,長野計器株式会社,東京都,大田区,9,46989
7716,S,1060001010545,株式会社ナカニシ,栃木県,鹿沼市,9,302573
6788,P,8120001072952,株式会社日本トリム,大阪府,大阪市,9,24914
7717,P,3020001043968,株式会社ブイ・テクノロジー,神奈川県,横浜市,9,19693
7722,S,3013401001100,国際計測器株式会社,東京都,多摩市,9,7398
7725,P,8020001005906,株式会社インターアクション,神奈川県,横浜市,9,11913
7709,S,8120001063299,クボテック株式会社,大阪府,大阪市,9,3693
7707,G,9040001037483,プレシジョン・システム・サイエンス株式会社,千葉県,松戸市,9,8217
7730,P,4060001005922,マニー株式会社,栃木県,宇都宮市,9,223110
6778,S,2012801000217,株式会社アルチザネットワークス,東京都,立川市,9,6885
6156,S,5012401000218,株式会社エーワン精密,東京都,府中市,8,10229
7745,P,5013301001710,株式会社Ａ＆Ｄホロンホールディングス,東京都,豊島区,9,48813
6678,P,4020001032202,株式会社テクノメディカ,神奈川県,横浜市,9,21550
6677,S,4130001023818,株式会社エスケーエレクトロニクス,京都府,京都市,9,32082
4237,S,7140001061401,フジプレアム株式会社,兵庫県,姫路市,4,10634
7747,P,8180001049706,朝日インテック株式会社,愛知県,瀬戸市,9,721187
6266,P,6260001018266,タツモ株式会社,岡山県,岡山市,8,40623
7760,S,3120001059756,ＩＭＶ株式会社,大阪府,大阪市,9,8275
7749,S,9010001007828,メディキット株式会社,東京都,文京区,9,49843
6656,S,7410001008548,インスペック株式会社,秋田県,仙北市,9,4952
7774,G,4180301011063,株式会社ジャパン・ティッシュエンジニアリング,愛知県,蒲郡市,9,21320
6164,S,1110001022782,株式会社太陽工機,新潟県,長岡市,8,7970
7951,P,3080401005595,ヤマハ株式会社,静岡県,浜松市,10,668661
7952,P,2080401001323,株式会社河合楽器製作所,静岡県,浜松市,10,33027
7992,S,9010601024727,セーラー万年筆株式会社,広島県,呉市,10,4271
