seccode,market,jcn,name,pref,city,type,marketcap_m
5237,S,9140001010083,株式会社ノザワ,兵庫県,神戸市,3,10083
5273,S,9210001004020,三谷セキサン株式会社,福井県,福井市,3,116063
5218,S,4021001011600,株式会社オハラ,神奈川県,相模原市,3,32576
4990,S,3013201002835,昭和化学工業株式会社,東京都,港区,4,5223
5304,S,9140001047877,ＳＥＣカーボン株式会社,兵庫県,尼崎市,3,57447
5277,S,9010001004016,株式会社スパンクリートコーポレーション,東京都,文京区,3,2557
5341,S,2120101021352,ＡＳＡＨＩ　ＥＩＴＯホールディングス株式会社,大阪府,大阪市,3,2564
6971,P,4130001000049,京セラ株式会社,京都府,京都市,9,3019816
7979,P,6130001009674,株式会社松風,京都府,京都市,9,44646
5395,S,6030001061891,理研コランダム株式会社,埼玉県,鴻巣市,3,2474
5212,S,1010601015163,不二硝子株式会社,東京都,墨田区,3,2802
5367,P,8120101006505,株式会社ニッカトー,大阪府,堺市,3,6711
5214,P,4160001001498,日本電気硝子株式会社,滋賀県,大津市,3,296380
5388,S,6010001015098,クニミネ工業株式会社,東京都,千代田区,3,13959
5279,S,3470001011236,日本興業株式会社,香川県,さぬき市,3,2433
5280,S,1080001010527,ヨシコン株式会社,静岡県,静岡市,17,9628
5386,S,2180001091861,株式会社鶴弥,愛知県,半田市,3,3022
5216,S,1370201003004,株式会社倉元製作所,宮城県,栗原市,3,3485
5282,S,2010001083727,ジオスター株式会社,東京都,文京区,3,9459
5384,P,7180001045697,株式会社フジミインコーポレーテッド,愛知県,清須市,3,247905
5283,S,9100001001879,株式会社高見澤,長野県,長野市,13,5152
5344,P,2180001079691,株式会社ＭＡＲＵＷＡ,愛知県,尾張旭市,3,338498
5284,S,6290001010856,ヤマウホールディングス株式会社,福岡県,福岡市,3,9390
5285,S,5330001004739,株式会社ヤマックス,熊本県,熊本市,3,8060
5287,S,3140001003027,株式会社イトーヨーギョー,兵庫県,神戸市,3,2159
5217,S,7011101033823,テクノクオーツ株式会社,東京都,中野区,3,15795
5381,S,2012801002444,Ｍｉｐｏｘ株式会社,栃木県,鹿沼市,3,7197
5380,S,9180301015778,新東株式会社,愛知県,高浜市,3,1412
7746,S,2040001065334,岡本硝子株式会社,千葉県,柏市,9,3263
5288,P,2010001119497,アジアパイルホールディングス株式会社,東京都,中央区,3,27348
5310,P,1120001050238,東洋炭素株式会社,大阪府,大阪市,3,106852
5401,P,3010001008848,日本製鉄株式会社,東京都,千代田区,7,3042929
5408,P,5120001027901,株式会社中山製鋼所,大阪府,大阪市,7,53365
7231,P,2010701019419,トピー工業株式会社,東京都,品川区,6,57930
5406,P,6140001005714,株式会社神戸製鋼所,兵庫県,神戸市,7,703910
5631,P,5010701019531,株式会社日本製鋼所,東京都,品川区,8,183656
5632,P,8010001058095,三菱製鋼株式会社,東京都,中央区,7,22340
5482,P,9180001094156,愛知製鋼株式会社,愛知県,東海市,7,67913
5410,P,6120001049614,合同製鐵株式会社,大阪府,大阪市,7,73124
5609,S,8020001074100,日本鋳造株式会社,神奈川県,川崎市,7,4574
5610,S,9240001005817,大和重工株式会社,広島県,広島市,7,1412
5471,P,6180001037514,大同特殊鋼株式会社,愛知県,名古屋市,7,269730
5476,S,1010001016852,日本高周波鋼業株式会社,東京都,千代田区,7,7432
5480,P,2010001034977,日本冶金工業株式会社,東京都,中央区,7,62299
5481,P,6140001058935,山陽特殊製鋼株式会社,兵庫県,姫路市,7,134633
5484,S,2370001002444,東北特殊鋼株式会社,宮城県,仙台市,7,13288
5451,P,4120001077591,株式会社淀川製鋼所,大阪府,大阪市,7,123498
5461,P,2180001020102,中部鋼鈑株式会社,愛知県,名古屋市,7,61336
5463,P,5120001047593,丸一鋼管株式会社,大阪府,大阪市,7,312144
5541,P,2010001008717,大平洋金属株式会社,東京都,千代田区,7,25391
5563,P,9010001035003,新日本電工株式会社,東京都,中央区,7,39793
5542,S,1030001054909,新報国マテリアル株式会社,埼玉県,川越市,7,3850
5444,P,8140001059873,大和工業株式会社,兵庫県,姫路市,7,472420
5446,S,9110001023162,北越メタル株式会社,新潟県,長岡市,7,6227
5423,P,8010001008819,東京製鐵株式会社,東京都,千代田区,7,270122
5449,S,1120001028390,大阪製鐵株式会社,大阪府,大阪市,7,78303
5411,P,6010001080308,ＪＦＥホールディングス株式会社,東京都,千代田区,7,1317243
5440,P,5120001062898,共英製鋼株式会社,大阪府,大阪市,7,91414
6326,P,1120001037978,株式会社クボタ,大阪府,大阪市,8,2451916
5602,P,1120001048991,株式会社栗本鐵工所,大阪府,大阪市,7,38843
5603,S,6140001063844,虹技株式会社,兵庫県,姫路市,7,3856
5458,S,6011401003931,高砂鉄工株式会社,東京都,板橋区,7,2340
5491,P,1011401011162,日本金属株式会社,東京都,板橋区,7,5266
5659,P,2120001093269,日本精線株式会社,大阪府,大阪市,7,30108
5660,S,2140001049112,神鋼鋼線工業株式会社,兵庫県,尼崎市,7,5783
5612,S,3010001016859,日本鋳鉄管株式会社,埼玉県,久喜市,7,3359
5658,S,7140001050536,日亜鋼業株式会社,兵庫県,尼崎市,7,15837
6319,S,2050001024009,株式会社シンニッタン,茨城県,高萩市,7,13365
5445,P,8060001014498,東京鐵鋼株式会社,栃木県,小山市,7,35307
5695,S,7040001066245,パウダーテック株式会社,千葉県,柏市,7,6789
5697,S,1120001149666,株式会社サンユウ,大阪府,枚方市,7,3515
3423,S,4011101042505,株式会社エスイー,東京都,新宿区,3,9064
5721,S,6010001084903,株式会社エス・サイエンス,東京都,中央区,7,3115
5727,P,7021001007190,東邦チタニウム株式会社,神奈川県,横浜市,7,141188
5852,P,7011201010490,株式会社アーレスティ,愛知県,豊橋市,7,19192
5753,S,1120101008623,日本伸銅株式会社,大阪府,堺市,7,4555
5707,P,9010001034863,東邦亜鉛株式会社,東京都,千代田区,7,21927
5464,S,2120101034032,モリ工業株式会社,大阪府,河内長野市,7,35104
5938,P,5010601004914,株式会社ＬＩＸＩＬ,東京都,品川区,3,495010
5702,P,5120001125102,株式会社大紀アルミニウム工業所,大阪府,大阪市,7,53620
5928,S,5120001060472,アルメタックス株式会社,大阪府,大阪市,3,3455
5757,P,7230001010051,株式会社ＣＫサンエツ,富山県,高岡市,7,31833
7414,P,6320001000746,小野建株式会社,福岡県,北九州市,13,42326
5900,S,6120001056412,株式会社ダイケン,大阪府,大阪市,3,4699
5726,P,8140001052085,株式会社大阪チタニウムテクノロジーズ,兵庫県,尼崎市,7,117944
5856,S,3010001089995,株式会社エルアイイーエイチ,東京都,中央区,14,3371
5741,P,9010001098116,株式会社ＵＡＣＪ,東京都,千代田区,7,146918
5742,S,2230001000412,エヌアイシ・オートテック株式会社,富山県,富山市,7,4472
5801,P,5010001008796,古河電気工業株式会社,東京都,千代田区,7,161686
5802,P,5120001077450,住友電気工業株式会社,大阪府,大阪市,7,1283802
5803,P,2010601007861,株式会社フジクラ,東京都,江東区,7,323675
5805,P,7010401061336,ＳＷＣＣ株式会社,神奈川県,川崎市,7,65168
5809,P,4122001004781,タツタ電線株式会社,大阪府,東大阪市,7,48689
5817,S,8122001015783,ＪＭＡＣＳ株式会社,兵庫県,加東市,7,2618
5819,S,8180001067823,カナレ電気株式会社,愛知県,日進市,7,10423
5820,S,7120001025481,株式会社三ッ星,大阪府,大阪市,7,8022
5821,P,1010701008364,平河ヒューテック株式会社,東京都,港区,7,26583
5901,P,7010701026096,東洋製罐グループホールディングス株式会社,東京都,品川区,3,447007
5902,P,6010001008804,ホッカンホールディングス株式会社,東京都,中央区,3,21282
5911,P,9010401030578,株式会社横河ブリッジホールディングス,東京都,港区,3,110588
5915,P,2120001028927,株式会社駒井ハルテック,大阪府,大阪市,3,10492
5918,S,1180001089667,瀧上工業株式会社,愛知県,半田市,3,21311
5922,S,5011101015468,那須電機鉄工株式会社,東京都,新宿区,3,10212
5974,S,6240001006578,中國工業株式会社,広島県,広島市,3,2274
5991,P,7020001006616,日本発條株式会社,神奈川県,横浜市,3,272988
5952,S,5140001047550,アマテイ株式会社,兵庫県,尼崎市,3,1761
5955,S,2130001013473,株式会社ヤマシナ,京都府,京都市,3,11345
5942,S,4013401002394,日本フイルコン株式会社,東京都,稲城市,3,10685
6306,P,6140001035281,日工株式会社,兵庫県,明石市,8,26480
5923,S,8120001038994,高田機工株式会社,大阪府,大阪市,3,6903
6136,P,1180301010019,オーエスジー株式会社,愛知県,豊川市,8,170296
5981,P,7010001034997,東京製綱株式会社,東京都,江東区,3,22304
5851,P,8240001034478,リョービ株式会社,広島県,府中市,7,88536
5967,S,9120001013625,ＴＯＮＥ株式会社,大阪府,河内長野市,3,14466
5921,S,1010401007286,川岸工業株式会社,東京都,港区,3,9315
5975,P,4010001036658,東プレ株式会社,東京都,中央区,3,88002
5929,P,3011101010289,三和ホールディングス株式会社,東京都,新宿区,3,492954
5962,S,8120101000268,浅香工業株式会社,大阪府,堺市,10,1447
5998,S,7011501000992,株式会社アドバネクス,東京都,北区,3,3813
1921,S,9010001034839,株式会社巴コーポレーション,東京都,中央区,3,23520
5994,S,6180001078161,株式会社ファインシンター,愛知県,春日井市,3,6577
9930,S,3011001006107,北沢産業株式会社,東京都,渋谷区,13,6217
5976,P,1010701003241,高周波熱錬株式会社,東京都,品川区,3,38717
5781,S,5120001077491,東邦金属株式会社,大阪府,大阪市,7,2967
5985,P,4130001000899,サンコール株式会社,京都府,京都市,3,16893
5969,S,8122001008085,株式会社ロブテックス,大阪府,東大阪市,3,2324
5992,P,9180001028444,中央発條株式会社,愛知県,名古屋市,3,18620
5905,S,4030001006527,日本製罐株式会社,埼玉県,さいたま市,3,2298
5958,S,6010601002347,三洋工業株式会社,東京都,墨田区,3,7205
5986,S,7120001077572,モリテックスチール株式会社,大阪府,大阪市,3,6452
5959,P,7010601009878,岡部株式会社,東京都,墨田区,3,35539
5930,P,3010001088907,文化シヤッター株式会社,東京都,文京区,3,93711
6486,P,2010401002451,イーグル工業株式会社,東京都,港区,8,81802
5936,S,4120001085479,東洋シヤッター株式会社,大阪府,大阪市,3,4522
5947,P,2180001021323,リンナイ株式会社,愛知県,名古屋市,3,427905
5966,S,6130001016191,京都機械工具株式会社,京都府,京都市,3,5879
5950,S,5120001108081,日本パワーファスニング株式会社,大阪府,箕面市,3,2074
5940,S,7020001070117,不二サッシ株式会社,神奈川県,川崎市,3,9218
5939,S,5010701002074,株式会社大谷工業,東京都,品川区,3,4844
5945,S,3080401017392,天龍製鋸株式会社,静岡県,袋井市,3,18003
5951,S,8110001007521,ダイニチ工業株式会社,新潟県,新潟市,3,13513
7939,S,9240001003119,株式会社研創,広島県,広島市,10,2023
5933,P,3120901010347,アルインコ株式会社,大阪府,高槻市,3,20366
5997,S,2290001038257,協立エアテック株式会社,福岡県,篠栗町,3,3714
5935,S,6021001000469,元旦ビューティ工業株式会社,神奈川県,藤沢市,3,5961
6484,S,6200001001871,株式会社ＫＶＫ,岐阜県,富加町,8,13873
5990,S,1120101003608,株式会社スーパーツール,大阪府,堺市,3,4614
5984,S,6180001080984,兼房株式会社,愛知県,大口町,3,10189
5988,P,7020001030260,株式会社パイオラックス,神奈川県,横浜市,3,84632
5983,S,9040001034893,イワブチ株式会社,千葉県,松戸市,3,6380
5973,S,5122001016280,株式会社トーアミ,大阪府,四條畷市,3,3283
5971,S,1220001011873,株式会社共和工業所,石川県,小松市,3,6025
3433,P,6140001021397,トーカロ株式会社,兵庫県,神戸市,3,87577
5909,S,5110001014116,株式会社コロナ,新潟県,三条市,3,26702
5941,S,3120001018349,株式会社中西製作所,大阪府,大阪市,3,10197
5987,S,2021001019513,株式会社オーネックス,東京都,町田市,3,2839
3421,S,8010801001097,株式会社稲葉製作所,東京都,大田区,3,25653
3422,S,7200001014294,株式会社Ｊ‐ＭＡＸ,岐阜県,大垣市,3,6284
6469,S,6021001020459,株式会社放電精密加工研究所,神奈川県,横浜市,8,4000
6467,S,2130001038818,株式会社ニチダイ,京都府,京田辺市,8,3169
7841,S,6110001015567,株式会社遠藤製作所,新潟県,燕市,10,7346
3431,P,7010001084761,宮地エンジニアリンググループ株式会社,東京都,中央区,3,41586
3435,S,2040001040188,サンコーテクノ株式会社,千葉県,流山市,3,11255
3437,S,8140001050221,特殊電極株式会社,兵庫県,尼崎市,3,3779
6264,P,2340001011885,株式会社マルマエ,鹿児島県,出水市,8,17987
6013,P,4140001053517,株式会社タクマ,兵庫県,尼崎市,8,123670
6018,S,1140001010149,阪神内燃機工業株式会社,兵庫県,神戸市,6,4932
6016,S,3140001036976,株式会社ジャパンエンジンコーポレーション,兵庫県,明石市,6,13258
6022,S,3010001008658,株式会社赤阪鉄工所,東京都,千代田区,8,3082
6023,S,3120001083145,ダイハツディーゼル株式会社,大阪府,大阪市,6,26244
6005,P,7500001003977,三浦工業株式会社,愛媛県,松山市,8,372741
6101,P,3010001101264,株式会社ツガミ,東京都,中央区,8,54500
6103,P,1180001081319,オークマ株式会社,愛知県,大口町,8,199290
6104,P,3010001034836,芝浦機械株式会社,東京都,千代田区,8,102513
6113,P,7021001020895,株式会社アマダ,神奈川県,伊勢原市,8,529695
6138,S,6120001020814,ダイジヱツト工業株式会社,大阪府,大阪市,8,2652
6121,S,8260001008257,株式会社ＴＡＫＩＳＡＷＡ,岡山県,岡山市,8,17090
6131,S,1010701008133,濱井産業株式会社,東京都,品川区,8,4830
6125,S,7070001009787,株式会社岡本工作機械製作所,群馬県,安中市,8,26656
6134,P,2180301014885,株式会社ＦＵＪＩ,愛知県,知立市,8,220886
6135,P,7013201005504,株式会社牧野フライス製作所,東京都,目黒区,8,136169
6140,P,4010001008954,旭ダイヤモンド工業株式会社,東京都,千代田区,8,45590
6141,P,1150001006212,ＤＭＧ森精機株式会社,奈良県,大和郡山市,8,321749
6143,P,3020001020736,株式会社ソディック,神奈川県,横浜市,8,41259
6278,P,5010701010077,ユニオンツール株式会社,東京都,品川区,8,70714
6146,P,6010801007501,株式会社ディスコ,東京都,大田区,8,3029415
6147,S,9080401005540,株式会社ヤマザキ,静岡県,浜松市,8,1630
6150,S,2220001012680,タケダ機械株式会社,石川県,能美市,8,2670
6151,P,3010801009129,日東工器株式会社,東京都,大田区,8,41666
6155,S,6220001009228,高松機械工業株式会社,石川県,白山市,8,5620
6158,S,2200001025263,株式会社和井田製作所,岐阜県,高山市,8,7169
6201,P,3180301014273,株式会社豊田自動織機,愛知県,刈谷市,6,3758572
6203,P,7180001032621,豊和工業株式会社,愛知県,清須市,8,9499
6208,S,6220001007685,株式会社石川製作所,石川県,白山市,8,7420
6218,P,1080401000672,エンシュウ株式会社,静岡県,浜松市,8,4676
6217,S,3220001004330,津田駒工業株式会社,石川県,金沢市,8,2675
6210,P,5140001035200,東洋機械金属株式会社,兵庫県,明石市,8,13209
6391,S,2120101021427,株式会社加地テック,大阪府,堺市,8,7473
6222,P,2170001001508,株式会社島精機製作所,和歌山県,和歌山市,8,53843
6301,P,1010401010455,株式会社小松製作所,東京都,港区,8,3456054
6302,P,9010701005032,住友重機械工業株式会社,東京都,品川区,8,426851
6360,S,7010001034205,株式会社東京自働機械製作所,東京都,千代田区,8,3993
6331,P,7020001074662,三菱化工機株式会社,神奈川県,川崎市,8,23473
6332,P,8010001034856,月島ホールディングス株式会社,東京都,中央区,8,59314
6334,S,2010001030563,明治機械株式会社,東京都,千代田区,8,3444
6335,S,9010401020496,株式会社東京機械製作所,東京都,港区,8,4513
6339,P,5180001030627,新東工業株式会社,愛知県,名古屋市,8,57037
6361,P,1010801001748,株式会社荏原製作所,東京都,大田区,8,634573
6362,S,3010001034745,株式会社石井鐵工所,東京都,中央区,8,10183
6365,S,8010801007581,株式会社電業社機械製作所,東京都,大田区,8,17006
6118,P,6021001011037,アイダエンジニアリング株式会社,神奈川県,相模原市,8,64934
6378,S,7140001048448,木村化工機株式会社,兵庫県,尼崎市,8,14914
6342,S,6180001076066,株式会社太平製作所,愛知県,小牧市,8,3635
6245,S,9150001013309,株式会社ヒラノテクシード,奈良県,河合町,8,30019
6383,P,5120001050011,株式会社ダイフク,大阪府,大阪市,8,981861
6381,P,3020001043522,アネスト岩田株式会社,神奈川県,横浜市,8,46880
6310,P,2500001000533,井関農機株式会社,愛媛県,松山市,8,25283
6316,S,5010001008788,株式会社丸山製作所,東京都,千代田区,8,10406
6366,S,3020001018029,千代田化工建設株式会社,神奈川県,横浜市,3,90853
6367,P,8120001059660,ダイキン工業株式会社,大阪府,大阪市,8,6564287
6368,P,3010601025111,オルガノ株式会社,東京都,江東区,8,259151
6369,P,2010601004909,トーヨーカネツ株式会社,東京都,江東区,8,31372
6370,P,8011101023170,栗田工業株式会社,東京都,中野区,8,545214
1963,P,3010001008732,日揮ホールディングス株式会社,神奈川県,横浜市,3,481987
6379,P,3020001017402,レイズネクスト株式会社,神奈川県,横浜市,3,79302
6371,P,2120001002188,株式会社椿本チエイン,大阪府,大阪市,8,143555
6373,S,4220001013264,大同工業株式会社,石川県,加賀市,8,7887
6380,S,8220001009044,オリエンタルチエン工業株式会社,石川県,白山市,8,2955
6390,P,3010701002324,株式会社加藤製作所,東京都,品川区,8,13975
6317,P,4240001034184,株式会社北川鉄工所,広島県,府中市,8,13897
6305,P,3010001026998,日立建機株式会社,東京都,台東区,8,822170
7719,S,2010001008816,株式会社東京衡機,神奈川県,相模原市,9,1420
6728,P,5021001007242,株式会社アルバック,神奈川県,茅ヶ崎市,9,266325
6436,P,3020001019365,アマノ株式会社,神奈川県,横浜市,8,241932
6376,P,7011001017109,日機装株式会社,東京都,渋谷区,9,66685
7259,P,6180301013611,株式会社アイシン,愛知県,刈谷市,6,1580635
6448,P,8180001010997,ブラザー工業株式会社,愛知県,名古屋市,9,612686
6445,P,7010101008876,株式会社ジャノメ,東京都,八王子市,8,14329
6440,P,8013401006169,ＪＵＫＩ株式会社,東京都,多摩市,8,17357
6463,P,3010001034852,ＴＰＲ株式会社,東京都,千代田区,8,62015
6471,P,8010701007715,日本精工株式会社,東京都,品川区,8,395900
6472,P,3120001048981,ＮＴＮ株式会社,大阪府,大阪市,8,152338
6473,P,9120001079055,株式会社ジェイテクト,愛知県,刈谷市,8,438892
6474,P,4230001002687,株式会社不二越,東京都,港区,8,96812
6479,P,8100001007753,ミネベアミツミ株式会社,長野県,御代田町,9,1069410
6492,S,4290801005157,岡野バルブ製造株式会社,福岡県,北九州市,8,4922
6358,P,1010401011081,酒井重工業株式会社,東京都,港区,8,22965
6393,S,7021001028468,油研工業株式会社,神奈川県,綾瀬市,8,10009
6395,P,9470001002700,株式会社タダノ,香川県,高松市,8,145558
6325,S,4190001009381,株式会社タカキタ,三重県,名張市,8,6538
6973,S,3011001006511,協栄産業株式会社,東京都,品川区,13,7281
6343,S,3010001000012,フリージア・マクロス株式会社,東京都,千代田区,8,4871
6406,P,3160001009212,フジテック株式会社,滋賀県,彦根市,8,260686
6495,S,8010001034955,株式会社宮入バルブ製作所,東京都,中央区,8,6204
6382,S,6180301021663,トリニティ工業株式会社,愛知県,豊田市,8,17291
6246,S,4120001074705,株式会社テクノスマート,大阪府,大阪市,8,20909
6346,S,8190001006573,キクカワエンタープライズ株式会社,三重県,伊勢市,8,5518
4543,P,3011001015116,テルモ株式会社,東京都,渋谷区,9,3146248
6480,P,4010401023033,日本トムソン株式会社,東京都,港区,8,40646
6357,S,3120901006634,三精テクノロジーズ株式会社,大阪府,大阪市,8,20995
6396,S,4011001003103,株式会社宇野澤組鐵工所,東京都,渋谷区,8,3193
6363,P,9120901011562,株式会社酉島製作所,大阪府,高槻市,8,54809
6282,P,1010401006049,オイレス工業株式会社,神奈川県,藤沢市,8,64170
6247,P,1120001087750,株式会社日阪製作所,大阪府,大阪市,8,31653
7255,S,9080401001936,株式会社桜井製作所,静岡県,浜松市,6,1988
6490,P,3120001059450,日本ピラー工業株式会社,大阪府,大阪市,8,95787
6403,S,5010901005975,水道機工株式会社,東京都,世田谷区,8,5971
6408,S,1070001015725,小倉クラッチ株式会社,群馬県,桐生市,8,5242
6494,S,9020001018394,株式会社ＮＦＫホールディングス,東京都,港区,8,4317
6496,S,5122001015687,株式会社中北製作所,大阪府,大東市,8,11127
6457,P,5140001058614,グローリー株式会社,兵庫県,姫路市,8,168829
6347,S,6030001018165,株式会社プラコー,埼玉県,さいたま市,8,2194
6497,S,6010701008104,株式会社ハマイ,東京都,品川区,8,7201
6455,P,7120001019062,株式会社モリタホールディングス,大阪府,大阪市,6,71175
6465,P,4180001069484,ホシザキ株式会社,愛知県,豊明市,8,708588
7986,S,1010501003516,日本アイ・エス・ケイ株式会社,東京都,台東区,10,2430
6345,P,1030001042723,株式会社アイチコーポレーション,埼玉県,上尾市,8,67089
5946,P,8250001005924,株式会社長府製作所,山口県,下関市,3,73683
6498,P,2040001001644,株式会社キッツ,千葉県,千葉市,8,92656
6330,P,9010001024113,東洋エンジニアリング株式会社,東京都,港区,3,23829
6351,P,9120001002215,株式会社鶴見製作所,大阪府,大阪市,8,91438
6364,P,4110001016088,北越工業株式会社,新潟県,燕市,8,59366
6340,P,7220001003337,澁谷工業株式会社,石川県,金沢市,8,69586
6349,P,9010601010719,株式会社小森コーポレーション,東京都,墨田区,8,66182
6458,P,6120001065727,新晃工業株式会社,大阪府,大阪市,8,62479
6272,P,8060001004788,レオン自動機株式会社,栃木県,宇都宮市,8,38783
6411,S,6010401021159,中野冷機株式会社,東京都,港区,8,34766
6489,S,5010001057579,前澤工業株式会社,東京都,中央区,8,19969
6273,P,3010001097635,ＳＭＣ株式会社,東京都,千代田区,8,4944911
6276,S,3120101005362,シリウスビジョン株式会社,神奈川県,横浜市,9,1951
6277,P,2120001151786,ホソカワミクロン株式会社,大阪府,枚方市,8,64967
6279,P,7120901009526,株式会社瑞光,大阪府,茨木市,8,39226
6481,P,3010701006176,ＴＨＫ株式会社,東京都,港区,8,359379
6284,P,7100001008315,日精エー・エス・ビー機械株式会社,長野県,小諸市,8,71985
6488,S,9180001011318,株式会社ヨシタケ,愛知県,名古屋市,8,12026
6286,S,5080001008518,靜甲株式会社,静岡県,静岡市,8,4214
6287,P,7013201017276,サトーホールディングス株式会社,東京都,港区,8,71763
9895,S,8240001003540,株式会社コンセック,広島県,広島市,13,2330
6289,P,5490001000359,株式会社技研製作所,高知県,高知市,8,52188
6149,S,6021001034104,株式会社小田原エンジニアリング,神奈川県,松田町,8,13706
6485,P,8013201005478,前澤給装工業株式会社,東京都,目黒区,8,32913
6292,S,6120001042354,株式会社カワタ,大阪府,大阪市,8,7751
6293,P,1100001011530,日精樹脂工業株式会社,長野県,坂城町,8,23252
6294,P,3120001028645,オカダアイヨン株式会社,大阪府,大阪市,8,16355
6418,P,7120001022181,日本金銭機械株式会社,大阪府,大阪市,8,28634
6297,S,8013301022968,鉱研工業株式会社,東京都,豊島区,8,4225
6307,S,3120001055482,サンセイ株式会社,大阪府,大阪市,8,3289
6309,P,2010701018429,巴工業株式会社,東京都,品川区,8,28619
6312,S,4011101018760,フロイント産業株式会社,東京都,新宿区,8,14812
6315,P,7130001011258,ＴＯＷＡ株式会社,京都府,京都市,8,132482
6482,P,3130001015997,株式会社ユーシン精機,京都府,京都市,8,23699
6322,S,1120001083948,株式会社タクミナ,大阪府,大阪市,8,12513
6324,S,3010701008189,株式会社ハーモニック・ドライブ・システムズ,東京都,品川区,8,324101
6327,S,7240001034181,北川精機株式会社,広島県,府中市,8,5737
6328,P,5010001039024,荏原実業株式会社,東京都,中央区,8,35402
6338,S,2150001010683,株式会社タカトリ,奈良県,橿原市,8,27622
6466,S,3140001052189,株式会社ＴＶＥ,兵庫県,尼崎市,8,4581
6834,S,6040001035845,株式会社精工技研,千葉県,松戸市,9,12236
6428,P,5021001020996,株式会社オーイズミ,神奈川県,厚木市,8,8100
6384,S,9021001012619,株式会社昭和真空,神奈川県,相模原市,8,8871
6402,S,5490001000318,兼松エンジニアリング株式会社,高知県,高知市,8,6571
6432,P,4100001011503,株式会社竹内製作所,長野県,坂城町,8,211676
6405,S,3011601010978,鈴茂器工株式会社,東京都,中野区,8,13012
6269,P,8010001007886,三井海洋開発株式会社,東京都,中央区,8,111676
6268,P,3010001142283,ナブテスコ株式会社,東京都,千代田区,8,327297
6433,S,6030001056900,ヒーハイスト株式会社,埼玉県,川越市,8,1592
6265,S,4010801011620,コンバム株式会社,東京都,大田区,8,2896
6157,P,4010701007545,日進工具株式会社,東京都,品川区,8,26036
6161,S,3120001155365,株式会社エスティック,大阪府,守口市,8,11191
6262,P,6120001036356,株式会社ＰＥＧＡＳＵＳ,大阪府,大阪市,8,11967
6258,P,4010701008411,平田機工株式会社,熊本県,熊本市,8,74647
6255,G,9011501005718,株式会社エヌ・ピー・シー,東京都,台東区,8,15900
6254,P,2021001020322,野村マイクロ・サイエンス株式会社,神奈川県,厚木市,8,81724
6501,P,7010001008844,株式会社日立製作所,東京都,千代田区,9,8851672
6502,P,2010401044997,株式会社東芝,東京都,港区,9,1994061
6503,P,4010001008772,三菱電機株式会社,東京都,千代田区,9,4058211
6504,P,9020001071492,富士電機株式会社,神奈川県,川崎市,9,921461
6506,P,5290801010767,株式会社安川電機,福岡県,北九州市,9,1382790
6505,S,7010001034857,東洋電機製造株式会社,東京都,中央区,9,9015
6507,P,2010401054443,シンフォニアテクノロジー株式会社,東京都,港区,9,47394
6508,P,4010701009640,株式会社明電舎,東京都,品川区,9,109312
6643,S,5300001000526,株式会社戸上電機製作所,佐賀県,佐賀市,9,11314
6622,P,6120001056461,株式会社ダイヘン,大阪府,大阪市,9,130096
6513,S,3013301003097,株式会社オリジン,埼玉県,さいたま市,9,8328
6644,P,6010701001918,大崎電気工業株式会社,東京都,品川区,9,31531
6584,P,6011001045853,三櫻工業株式会社,東京都,渋谷区,6,33030
6648,S,4390001010708,株式会社かわでん,山形県,南陽市,9,7965
6645,P,1130001016824,オムロン株式会社,京都府,京都市,9,1158271
6590,P,8020001032660,芝浦メカトロニクス株式会社,神奈川県,横浜市,9,93891
6517,P,4010001105371,デンヨー株式会社,東京都,中央区,9,50337
6651,P,9180001067905,日東工業株式会社,愛知県,長久手市,9,140996
6653,P,6290001014089,株式会社正興電機製作所,福岡県,福岡市,9,13335
6333,P,3140001039376,株式会社帝国電機製作所,兵庫県,たつの市,8,45861
6637,S,6120001005889,寺崎電気産業株式会社,大阪府,大阪市,9,22542
6701,P,7010401022916,日本電気株式会社,東京都,港区,9,1954969
6702,P,1020001071491,富士通株式会社,神奈川県,川崎市,9,4020022
6703,P,7010401006126,沖電気工業株式会社,東京都,港区,9,81636
6704,P,9011301000786,岩崎通信機株式会社,東京都,杉並区,9,7651
6741,P,9010001110631,日本信号株式会社,東京都,千代田区,9,64171
6742,P,6020001017093,株式会社京三製作所,神奈川県,横浜市,9,30479
6752,P,5120001158218,パナソニックホールディングス株式会社,大阪府,門真市,9,3308344
6753,P,6120001005484,シャープ株式会社,大阪府,堺市,9,625496
6754,P,2021001021865,アンリツ株式会社,神奈川県,厚木市,9,160395
6755,P,6020001066941,株式会社富士通ゼネラル,神奈川県,川崎市,9,298741
6758,P,5010401067252,ソニーグループ株式会社,東京都,港区,9,16204901
6762,P,7010001034849,ＴＤＫ株式会社,東京都,中央区,9,2216000
6763,P,2020001069741,帝国通信工業株式会社,神奈川県,川崎市,9,18707
6768,P,3011601004237,株式会社タムラ製作所,東京都,練馬区,9,41220
6707,P,3030001045666,サンケン電気株式会社,埼玉県,新座市,9,189440
6770,P,3010801000723,アルプスアルパイン株式会社,東京都,大田区,9,270374
6775,S,7010001005536,株式会社ＴＢグループ,東京都,文京区,9,3471
6794,P,8012801002521,フォスター電機株式会社,東京都,昭島市,9,22325
6848,S,9011101013864,東亜ディーケーケー株式会社,東京都,新宿区,9,17535
6745,P,3010701008973,ホーチキ株式会社,東京都,品川区,9,48663
